CODIGO;CLIENTE;TIPO REQUERIMIENTO;ALIAS;RESPONSABLE VU;SALESFORCE;PROYECTO;REGISTRO;SEGMENTO;DEPARTAMENTO;PROVINCIA;DISTRITO;DIRECCION;NUMERO;ACCESO;TENDIDO EXTERNO;TIPO SEDE;NRO PISOS;ZONAL;RESPONSABLE ;REGION;ENLACE;LATITUD;LONGITUD;UNIDAD DE NEGOCIO;ESTUDIO;NODO;DIAS;PEP;PEP2;GRAFO;TOTAL SOLES;TOTAL DOLARES;ESTADO ESTUDIO;COTIZACION SOLES;COTIZACION DOLARES;DIAS;FECHA ENVIO;INICIO ESTUDIO;FIN ESTUDIO;FIN CONSOLIDACION;INICIO EJECUCION;INICIO IMPLEMENTACION;ESTADO
2019-05-121253;OPALO PERU S.A.C.;Fibra Optica;AREQUIPA;Juan Noya;PER-002161581;Alto Valor;15/05/2019 18:14;Negocios;Arequipa;Arequipa;Arequipa; Av. Tahuaycani N° 120 - AREQUIPA ;;Aereo;Mixto;Edificio Monocliente;1;Analista Arequipa;Roger Palza Transm,Juan Malaga Contreras;Region Sur;Principal;-16.4057362;-71.55596564;Brayan Ramirez;Estudio FO Principal;EBC TAHUAYCANI;30;;;;10650;0;Enviado VU;;;;;15/05/2019 18:14;16/05/2019 16:56;;;;Pend. Cotiz.
2019-05-121258;GANADERIA SANTA ELENA S.A.;Fibra Optica;Granja Angelica 1;Juan Noya;PER-002121370;Industria y Globales;15/05/2019 18:36;Empresas;Lima;Huaura;Huacho;Panamericana Norte Km 125 - anexo 1;;Aereo;Mixto;Edificio Monocliente;1;Analista Huacho;Marco Arevalo;Region Norte;Principal;-11.274101;-77.468704;Raul Quispe Atuncar;;;;;;;;;;;;;;15/05/2019 18:36;;;;;Pend. Cotiz.
2019-05-121259;NETAFIM PERU S.A.C.;Fibra Optica;PIURA;Juan Noya;PER-002143119;Alto Valor;15/05/2019 18:33;Negocios;Piura;Piura;Piura;CALLE LAS ORQUIDEAS MZ K LOTE 17 Y 18 URB, SANTA MARIA DEL PINAR PIURA -  ;;Aereo;Mixto;Edificio Monocliente;1;Analista Piura;Roger Palza Transm,Harold Robinson Lopez Murga;Region Norte;Principal;-5.17214;-80.631513;Diego Otarola Correa;Estudio FO Principal;EBC SANTA MARIA NEW;30;;;;2700;0;Enviado VU;;;;;15/05/2019 18:33;18/05/2019 9:55;;;;Pend. Cotiz.
2019-05-121264;GANADERIA SANTA ELENA S.A.;Fibra Optica;Granja Angelica 2;Juan Noya;PER-002121370;Industria y Globales;15/05/2019 18:52;Empresas;Lima;Huaura;Huacho;Panamericana Norte Km 125 - anexo 2;;Aereo;Mixto;Edificio Monocliente;1;Analista Huacho;Victor Tamay;Region Norte;Principal;-11.276944;-77.458696;Raul Quispe Atuncar;;;;;;;;;;;;;;15/05/2019 18:52;;;;;Pend. Cotiz.
2019-05-121265;INVERSIONES HATARY;Fibra Optica;CUSCO;Juan Noya;PER-002165173;Premium;15/05/2019 19:17;Negocios;Cusco;Calca;Calca;Bolognesi , 498;;Aereo;Mixto;Edificio Monocliente;1;Analista Cusco;Roger Palza Transm,Roberto Butrón;Region Sur;Principal;-13.321743;-71.954347;Diego Cervantes;Estudio FO Principal;CALCA;30;;;;7200;0;Enviado VU;;;;;15/05/2019 19:17;16/05/2019 8:14;;;;Pend. Cotiz.
2019-05-121282;ADVISOR CONSULTORES & INGENIEROS S.A.;Fibra Optica;AREQUIPA;Juan Noya;PER-002165288;Premium;16/05/2019 9:09;Negocios;Arequipa;Arequipa;Uchumayo; Pjj Alto Cerro Verde Zon.B Mz.D Lt.8-Alto Cerro Verde-Uchumayo-Arequipa;;Aereo;Mixto;Edificio Monocliente;1;Analista Arequipa;Juan Malaga Contreras,Roger Palza Transm;Region Sur;Principal;-16.453652;-71.613427;Hubert Edgar Salas Rodriguez;Estudio FO Principal;CONGATA;30;;;;5500;0;Enviado VU;;;;;16/05/2019 9:09;16/05/2019 17:00;;;;Pend. Cotiz.
2019-05-121287;VISTONY COMPAÑIA INDUSTRIAL DEL PERU S.A.;Fibra Optica;JUNIN;Juan Noya;PER-002154570;Premium;16/05/2019 9:58;Negocios;Junin;Jauja;Sincos;Mischa Tercer Cuartel Nro S/N;;Aereo;Mixto;Edificio Monocliente;1;Analista Huancayo;Juan Mesias Echevarria;Region Sur;Principal;-11.8853611;-75.39141667;Diego Cervantes;;;;;;;;;;;;;;16/05/2019 9:58;;;;;Pend. Cotiz.
2019-05-121292;MIFARMA;Fibra Optica;LOCAL SURQUILLO;Juan Noya;PER-002160326;Estandar;16/05/2019 10:02;Empresas;Lima;Lima;Surquillo; CALLE LAS TIENDAS 233 (LOCAL MIFARMA), SURQUILLO;;Canalizado;Mixto;Edificio Monocliente;1;Analista Lima;Rocio Aquino Cobra;Lima;Principal;-12.103813;-77.0209218;José Pariona;;;;;;;;;;;;;;16/05/2019 10:02;;;;;Pend. Cotiz.
2019-05-121293;VISTONY COMPAÑIA INDUSTRIAL DEL PERU S.A.;Fibra Optica;PUNO;Juan Noya;PER-002154570;Alto Valor;16/05/2019 10:15;Negocios;Puno;San Roman;Caracoto;"S/N Parcialidad de Collana 
Lote 1,2,3
";;Aereo;Mixto;Edificio Monocliente;1;Analista Puno;Jesús Parisaca;Region Sur;Principal;-15.5756111;-70.10202778;Diego Cervantes;;;;;;;;;;;;;;16/05/2019 10:15;;;;;Pend. Cotiz.
2019-05-121294;MIFARMA;Fibra Optica;LOCAL SAN MIGUEL;Juan Noya;PER-002160326;Estandar;16/05/2019 10:07;Empresas;Lima;Lima;San Miguel; AV LA MAR 2595, ESQ. PARQUE LAS LEYENDA 534 (LOCAL MIFARMA) - SAN MIGUEL;;Canalizado;Mixto;Edificio Monocliente;1;Analista Lima;Rocio Aquino Cobra;Lima;Principal;-12.0737993;-77.0868452;José Pariona;;;;;;;;;;;;;;16/05/2019 10:07;;;;;Pend. Cotiz.
2019-05-121300;COOPERATIVA DE AHORRO Y CREDITO CREDICOOP AREQUIPA;Fibra Optica;Cerro Colorado;Juan Noya;PER-PER-002136;Banca;16/05/2019 11:11;Empresas;Arequipa;Arequipa;Cerro Colorado;Av. Peru, Mz 26 Lt 4 esquina con Av. Los Incas 100  ;;Aereo;Aereo;Edificio Monocliente;1;Analista Arequipa;Juan Malaga Contreras;Region Sur;Principal;-16.384986;-71.570383;Frank Kevin Yauta Dominguez;;;;;;;;;;;;;;16/05/2019 11:11;;;;;Pend. Cotiz.
2019-05-121307;CMAC-HUANCAYO SA;Fibra Optica;AG. ABANCAY - LIMA;Juan Noya;PER-001661610;Banca;16/05/2019 11:03;Empresas;Lima;Lima;Lima;AV. ABANCAY N° 951 INT. 211 (A 1/2 CDRA. DEL PARQUE UNIVERSITARIO) LIMA  -  LIMA;;Canalizado;Mixto;Edificio Monocliente;1;Analista Lima;Rocio Aquino Cobra;Lima;Principal;-12.05597906;-77.03013301;Carlos Falcon Santa Cruz;;;;;;;;;;;;;;16/05/2019 11:03;;;;;Pend. Cotiz.
2019-05-121308;GRUPO ANTON S.A.C.;Fibra Optica;PUNO;Juan Noya;PER-002165278;Premium;16/05/2019 10:55;Negocios;Puno;Melgar;Ayaviri; Jirón Tacna 203, Ayaviri, Melgar, Puno;;Aereo;Mixto;Edificio Monocliente;1;Analista Puno;Jesús Vargas;Region Sur;Principal;-14.8835191;-70.59003674;Brayan Ramirez;;;;;;;;;;;;;;16/05/2019 10:55;;;;;Pend. Cotiz.
2019-05-121309;VISTONY COMPAÑIA INDUSTRIAL DEL PERU S.A.;Fibra Optica;AREQUIPA;Juan Noya;PER-002154570;Alto Valor;16/05/2019 10:54;Negocios;Arequipa;Arequipa;Socabaya;"Ecuador Mz G Lt 25 
Urb. Posada del Sol";;Aereo;Mixto;Edificio Monocliente;1;Analista Arequipa;Juan Malaga Contreras;Region Sur;Principal;-12.1092097;-71.514889;Diego Cervantes;;;;;;;;;;;;;;16/05/2019 10:54;;;;;Pend. Cotiz.
2019-05-121310;MUNICIPALIDAD DISTRITAL DE VICCO;Fibra Optica;FO_Pasco;Juan Noya;PER-002165128;Estandar;16/05/2019 11:02;Empresas;Pasco;Pasco;Vicco; Pza. Plaza de Armas Nro. 110 Vicco;;Aereo;Mixto;Edificio Monocliente;1;Analista Huánuco;Boris Arangurí Minchola;Region Norte;Principal;-10.84065985;-76.23644563;Elojelia Gutierrez Z;;;;;;;;;;;;;;16/05/2019 11:02;;;;;Pend. Cotiz.
2019-05-121311;VISTONY COMPAÑIA INDUSTRIAL DEL PERU S.A.;Fibra Optica;LORETO;Juan Noya;PER-002154570;Alto Valor;16/05/2019 11:07;Negocios;Loreto;Maynas;Iquitos;"AV. ABELARDO QUIÑONEZ N° 88-A SAN JUAN BAUTISTA
";;Aereo;Mixto;Edificio Monocliente;1;Analista Iquitos;Edwin Cordova;Region Norte;Principal;-3.76575;-73.263083;Diego Cervantes;;;;;;;;;;;;;;16/05/2019 11:07;;;;;Pend. Cotiz.
2019-05-121312;COOPERATIVA SANTO DOMINGO DE GUZMAN;Fibra Optica;Sede-Puno;Juan Noya;PER-001968067;Licitaciones;16/05/2019 11:17;Empresas;Puno;Puno;Puno; AV. FLORAL N° 354;;Aereo;Mixto;Edificio Monocliente;1;Analista Puno;Jesús Parisaca;Region Sur;Principal;-15.83282006;-70.02482734;Edy Vargas Condori;;;;;;;;;;;;;;16/05/2019 11:17;;;;;Pend. Cotiz.
2019-05-121315;VISTONY COMPAÑIA INDUSTRIAL DEL PERU S.A.;Fibra Optica;LA LIBERTAD;Juan Noya;PER-002154570;Alto Valor;16/05/2019 11:32;Negocios;La Libertad;Trujillo;Huanchaco;"MZ: N Lt: 11 
C.P. El milagro (Paradero Almapo)
";;Aereo;Mixto;Edificio Monocliente;1;Analista Trujillo;Fanny Barba;Region Norte;Principal;-8.0398204;-79.060798;Diego Cervantes;;;;;;;;;;;;;;16/05/2019 11:32;;;;;Pend. Cotiz.
2019-05-121328;CMAC-HUANCAYO SA;Fibra Optica;AG. HUARAZ;Juan Noya;PER-001661610;Banca;16/05/2019 11:58;Empresas;Ancash;Huaraz;Huaraz;JR. JOSÉ DE SUCRE N° 746 - HUARAZ  -  ANCASH;;Canalizado;Mixto;Edificio Monocliente;1;Analista Huaraz;Victor Lara;Region Norte;Principal;-9.529545228;-77.52810493;Carlos Falcon Santa Cruz;;;;;;;;;;;;;;16/05/2019 11:58;;;;;Pend. Cotiz.
2019-05-121329;VISTONY COMPAÑIA INDUSTRIAL DEL PERU S.A.;Fibra Optica;ICA;Juan Noya;PER-002154570;Alto Valor;16/05/2019 11:58;Negocios;Ica;Ica;Santiago;"Sector la Venta Alta LT: 5 Sector 
La venta Alta";;Aereo;Mixto;Edificio Monocliente;1;Analista Ica;Romulo Moyano;Region Sur;Principal;-14.2392672;-75.6932767;Diego Cervantes;;;;;;;;;;;;;;16/05/2019 11:58;;;;;Pend. Cotiz.
2019-05-121332;CMAC-HUANCAYO SA;Fibra Optica;AG. HUAYUCACHI;Juan Noya;PER-001661610;Banca;16/05/2019 12:17;Empresas;Junin;Huancayo;Huancayo;CALLE REAL N° 222 - HUAYUCACHI - HUANCAYO  -  JUNIN;;Canalizado;Mixto;Edificio Monocliente;1;Analista Huancayo;Juan Mesias Echevarria;Region Sur;Principal;-12.13814997;-75.22358854;Carlos Falcon Santa Cruz;;;;;;;;;;;;;;16/05/2019 12:17;;;;;Pend. Cotiz.
2019-05-121335;CMAC-HUANCAYO SA;Fibra Optica;AG. SAN MARTIN - JULIACA;Juan Noya;PER-001661610;Banca;16/05/2019 12:36;Empresas;Puno;San Roman;Juliaca;JR. SAN MARTÍN N° 556-558, 562-564 - SAN ROMAN  -  PUNO;;Canalizado;Mixto;Edificio Monocliente;1;Analista Puno;Jesús Vargas;Region Sur;Principal;-15.49309741;-70.12831465;Carlos Falcon Santa Cruz;;;;;;;;;;;;;;16/05/2019 12:36;;;;;Pend. Cotiz.
2019-05-121342;GRUPO SIGDO KOPPERS - PERÚ;Fibra Optica;SEDE-ICA;Juan Noya;PER-002159729;Industria y Globales;16/05/2019 12:55;Empresas;Ica;Pisco;Pisco;" COORPORACION ACEROS AREQUIPA
";;Aereo;Mixto;Edificio Monocliente;1;Analista Ica;Félix Bendezú;Region Sur;Principal;-13.790343;-76.1700348;Luis Mallco Pereda;;;;;;;;;;;;;;16/05/2019 12:55;;;;;Pend. Cotiz.
2019-05-121353;IDEAS TEXTILES S.A.C;Fibra Optica;FO_CHINCHA;Juan Noya;PER-002149655;Alto Valor;16/05/2019 14:34;Negocios;Ica;Chincha;Chincha Alta;AV MANUEL F. VEGA BOGARDUS 321 - CHINCHA - ICA - ICA - Textil del Sur;;Aereo;Mixto;Edificio Monocliente;1;Analista Ica;José Zavaleta;Region Sur;Principal;-13.39240498;-76.12370765;Franklin Mendoza;;;;;;;;;;;;;;16/05/2019 14:34;;;;;Pend. Cotiz.
2019-05-121355;CMAC-HUANCAYO SA;Fibra Optica;AG. CERRO COLORADO;Juan Noya;PER-001661610;Banca;16/05/2019 14:38;Empresas;Arequipa;Arequipa;Cerro Colorado;MZ. A LOTE 21 VILLA FAUCETT (AL FRENTE DEL TERMINAL PESQUERO) CERRO COLORADO - AREQUIPA;;Canalizado;Mixto;Edificio Monocliente;1;Analista Arequipa;Juan Malaga Contreras;Region Sur;Principal;-16.32712776;-71.59439913;Carlos Falcon Santa Cruz;;;;;;;;;;;;;;16/05/2019 14:38;;;;;Pend. Cotiz.
2019-05-121361;CMAC-HUANCAYO SA;Fibra Optica;AG. EL TAMBO;Juan Noya;PER-001661610;Banca;16/05/2019 14:51;Empresas;Junin;Huancayo;El Tambo;AV. MARISCAL CASTILLA N° 1456 -  EL TAMBO - HUANCAYO  -  JUNIN;;Canalizado;Mixto;Edificio Monocliente;1;Analista Huancayo;Efrain Matias Caro;Region Sur;Principal;-12.0545053;-75.2189145;Carlos Falcon Santa Cruz;;;;;;;;;;;;;;16/05/2019 14:51;;;;;Pend. Cotiz.
2019-05-121364;BIO CELTROM E.I.R.L.;Fibra Optica;HUANCAVELICA;Juan Noya;PER-002158187;Premium;16/05/2019 14:49;Negocios;Huancavelica;Tayacaja;Pampas; Jirón Jose Olaya, 133, Pampas, Huancavelica, Tayacaja;;Aereo;Mixto;Edificio Monocliente;1;Analista Huancayo;Efrain Matias Caro;Region Sur;Principal;-12.39833796;-74.86801947;Brayan Ramirez;;;;;;;;;;;;;;16/05/2019 14:49;;;;;Pend. Cotiz.
2019-05-121366;CMAC-HUANCAYO SA;Fibra Optica;AG. VILLA RICA;Juan Noya;PER-001661610;Banca;16/05/2019 15:10;Empresas;Pasco;Oxapampa;Villa Rica;AV. LEOPOLDO KRAUSE N° 513 (ESQUINA JR. POZUZO) - VILLA RICA - PASCO;;Canalizado;Mixto;Edificio Monocliente;1;Analista Huancayo;Emilio Solis Torres;Region Sur;Principal;-10.73640609;-75.26894838;Carlos Falcon Santa Cruz;;;;;;;;;;;;;;16/05/2019 15:10;;;;;Pend. Cotiz.
2019-05-121368;ZOHE CORP S.A.C.;Fibra Optica;CUSCO;Juan Noya;PER-002159661;Premium;16/05/2019 15:01;Negocios;Cusco;La Convencion;Pichari;Avenida La Cultura 489, Pichari, Cusco, La Convencion;;Aereo;Mixto;Edificio Monocliente;1;Analista Ica;Romulo Moyano;Region Sur;Principal;-12.51716438;-73.82539368;Brayan Ramirez;;;;;;;;;;;;;;16/05/2019 15:01;;;;;Pend. Cotiz.
2019-05-121371;ZOHE CORP S.A.C.;Fibra Optica;CUSCO;Juan Noya;PER-002159673;Premium;16/05/2019 15:09;Negocios;Cusco;La Convencion;Pichari; Avenida La Cultura 489, Pichari, Cusco, La Convencion;;Aereo;Mixto;Edificio Monocliente;2;Analista Ica;Félix Bendezú;Region Sur;Principal;-12.51715652;-73.82538564;Brayan Ramirez;;;;;;;;;;;;;;16/05/2019 15:09;;;;;Pend. Cotiz.
2019-05-121372;CMAC-HUANCAYO SA;Fibra Optica;AG. CARHUAMAYO;Juan Noya;PER-001661610;Banca;16/05/2019 16:05;Empresas;Junin;Junin;Carhuamayo;AV. UNION N° 957 -( FRENTE A GRIFO PRIMAX)  CARHUAMAYO - JUNIN;;Canalizado;Mixto;Edificio Monocliente;1;Analista Huancayo;Efrain Matias Caro;Region Sur;Principal;-10.92294961;-76.05791341;Carlos Falcon Santa Cruz;;;;;;;;;;;;;;16/05/2019 16:05;;;;;Pend. Cotiz.
2019-05-121374;GUILLERMO LI S.A.C.;Fibra Optica;lurin;Juan Noya;PER-002158374;Alto Valor;16/05/2019 15:27;Negocios;Lima;Lima;Lurin; Calle A, s/n, Sublote 7, Manzana P1, Urb. Nuevo Lurín, Lurín. ;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Mario Timana Dominion;Lima;Principal;-12.282673;-76.862995;Luis Herrera;;;;;;;;;;;;;;16/05/2019 15:27;;;;;Pend. Cotiz.
2019-05-121376;PROYECTO ESPECIAL PARA LA PREPARACION Y DESARROLLO DE LOS XVIII JUEGOS PANAMERICANOS DEL 2019;Fibra Optica;Parque de la Exposición;Juan Noya;PER-001597516;Alto Valor;16/05/2019 15:43;Negocios;Lima;Lima;Lima; Parque de la Exposición Esquina de Av. 28 de Julio y Av. Garcilaso de la Vega;;Aereo;Aereo;Edificio Monocliente;1;Analista Lima;Rocio Aquino Cobra;Lima;Principal;-12.06327953;-77.03625713;José Calero;;;;;;;;;;;;;;16/05/2019 15:43;;;;;Pend. Cotiz.
2019-05-121378;CMAC-HUANCAYO SA;Fibra Optica;ICA NUEVA JUNIN;Juan Noya;PER-002164849;Banca;16/05/2019 16:28;Empresas;Junin;Junin;Junin; Avenida Ica Nueva 1480;;Aereo;Aereo;Edificio Monocliente;1;Analista Huancayo;Efrain Matias Caro;Region Sur;Principal;-12.0755628;-75.2175252;Gonzalo Moscoso;;;;;;;;;;;;;;16/05/2019 16:28;;;;;Pend. Cotiz.
2019-05-121384;CMAC-HUANCAYO SA;Fibra Optica;AG. CONCEPCIÓN;Juan Noya;PER-001661610;Banca;16/05/2019 16:20;Empresas;Junin;Concepcion;Concepcion;JR.GRAU N°729 (COSTADO DE LA IGLESIA MATRIZ) CONCEPCION - JUNIN;;Canalizado;Mixto;Edificio Monocliente;1;Analista Huancayo;Emilio Solis Torres;Region Sur;Principal;-11.91809649;-75.31257613;Carlos Falcon Santa Cruz;;;;;;;;;;;;;;16/05/2019 16:20;;;;;Pend. Cotiz.
2019-05-121392;TECNOMINA S.R.LTDA.;Fibra Optica;CHORRILLOS;Juan Noya;PER-002166006;Alto Valor;16/05/2019 16:21;Negocios;Lima;Lima;Chorrillos; Calle Santa Mónica MZ. Q 01, Villa Marina;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Mario Timana Dominion;Lima;Principal;-12.18774256;-77.01110686;Lizbeth Barriga;;;;;;;;;;;;;;16/05/2019 16:21;;;;;Pend. Cotiz.
2019-05-121394;UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA;Fibra Optica;FO_bagua;Juan Noya;PER-002025155;Estandar;16/05/2019 17:03;Empresas;Amazonas;Bagua;La Peca;ANCASH 520 AMAZONAS;;Aereo;Mixto;Edificio Monocliente;1;Analista Chiclayo;Esmeralda Reyes Chero,Roger Palza Transm;Region Norte;Principal;-5.632146024;-78.5350056;Elojelia Gutierrez Z;Estudio FO Principal;BAGUA CHICA;45;;;;7400;0;Enviado VU;;;;;16/05/2019 17:03;17/05/2019 12:24;;;;Pend. Cotiz.
2019-05-121400;CMAC-HUANCAYO SA;Fibra Optica;Pueblo Nuevo;Juan Noya;PER-002164771;Banca;16/05/2019 16:37;Empresas;Ica;Chincha;Pueblo Nuevo; Av. Victor Andres Belaunde 685;;Aereo;Aereo;Edificio Monocliente;1;Analista Ica;José Zavaleta;Region Sur;Principal;-13.3973415;-76.127355;Gonzalo Moscoso;;;;;;;;;;;;;;16/05/2019 16:37;;;;;Pend. Cotiz.
2019-05-121401;CMAC-HUANCAYO SA;Fibra Optica;AG. HUARAL;Juan Noya;PER-001661610;Banca;16/05/2019 17:04;Empresas;Lima;Huaral;Huaral;Calle Benjamín Vizquerra N° 280, Huaral, Región Lima;;Canalizado;Mixto;Edificio Monocliente;1;Analista Huacho;Marco Arevalo;Region Norte;Principal;-11.49457269;-77.20473059;Carlos Falcon Santa Cruz;;;;;;;;;;;;;;16/05/2019 17:04;;;;;Pend. Cotiz.
2019-05-121402;DIRECCIÓN DE REDES INTEGRADAS DE SALUD LIMA CENTRO;Fibra Optica;Centro de Salud San Luis;Juan Noya;PER-002156354;Licitaciones;16/05/2019 16:54;Empresas;Lima;Lima;San Luis;Calle Raúl Villarán Pasquel N° 332, San Luis - Lima;;Canalizado;Mixto;Edificio Monocliente;1;Analista Lima;Jhony Sanca Ezentis;Lima;Principal;-12.07570117;-76.99729709;José Luis Chávez Alvarado;;;;;;;;;;;;;;16/05/2019 16:54;;;;;Pend. Cotiz.
2019-05-121406;DIRECCIÓN DE REDES INTEGRADAS DE SALUD LIMA CENTRO;Fibra Optica;Centro de Salud el Porvenir;Juan Noya;PER-002156354;Licitaciones;16/05/2019 17:00;Empresas;Lima;Lima;La Victoria;Jr. Sebastián Barranca N° 977, La Victoria - Lima;;Canalizado;Mixto;Edificio Monocliente;1;Analista Lima;Jhony Sanca Ezentis;Lima;Principal;-12.06754296;-77.02045222;José Luis Chávez Alvarado;;;;;;;;;;;;;;16/05/2019 17:00;;;;;Pend. Cotiz.
2019-05-121408;GRUPO ANTON S.A.C.;Fibra Optica;PUNO;Juan Noya;PER-002165339;Premium;16/05/2019 17:07;Negocios;Puno;Chucuito;Pomata; Jirón Junin, 241;;Aereo;Mixto;Edificio Monocliente;1;Analista Puno;Jesús Parisaca;Region Sur;Principal;-16.27353495;-69.29314678;Brayan Ramirez;;;;;;;;;;;;;;16/05/2019 17:07;;;;;Pend. Cotiz.
2019-05-121410;CMAC-HUANCAYO SA;Fibra Optica;AG. JORGE CHAVEZ - JULIACA;Juan Noya;PER-001661610;Banca;16/05/2019 17:36;Empresas;Puno;San Roman;Juliaca;AV. JORGE CHAVEZ N° 250 - SAN ROMAN  -  PUNO;;Canalizado;Mixto;Edificio Monocliente;1;Analista Puno;Jesús Vargas;Region Sur;Principal;-15.48536583;-70.13601222;Carlos Falcon Santa Cruz;;;;;;;;;;;;;;16/05/2019 17:36;;;;;Pend. Cotiz.
2019-05-121414;CORPORACION GENERAL DE SERVICIOS S.A.;Fibra Optica;PALMAS PUCALLPA;Juan Noya;PER-001929892;Proyecto Empresas;16/05/2019 17:33;Empresas;Ucayali;Coronel Portillo;Campoverde; AV. PUNTO B, PREDIO PUCALLPA S/N;;Aereo;Mixto;Edificio Monocliente;1;Analista Huánuco;Boris Arangurí Minchola;Region Norte;Principal;-8.5611774;-74.8891072;Raul Emilio Moreyra Montero;;;;;;;;;;;;;;16/05/2019 17:33;;;;;Pend. Cotiz.
2019-05-121424;SOCIEDAD ELECTRICA DEL SUR;Fibra Optica;Miguel Forga;Juan Noya;PER-002146944;Proyecto Empresas;16/05/2019 19:23;Empresas;Arequipa;Arequipa;Arequipa;Miguel Forga 131, Arequipa 04001;;Aereo;Aereo;Edificio Monocliente;2;Analista Arequipa;Juan Malaga Contreras;Region Sur;Principal;-16.4184607;-71.547564;Gonzalo Moscoso;;;;;;;;;;;;;;16/05/2019 19:23;;;;;Pend. Cotiz.
2019-05-121425;CMAC-HUANCAYO SA;Fibra Optica;AG. PISCO;Juan Noya;PER-001661610;Banca;16/05/2019 18:37;Empresas;Ica;Pisco;Pisco;AV. SAN MARTÍN N° 133 - PISCO  -  ICA;;Canalizado;Mixto;Edificio Monocliente;1;Analista Ica;Romulo Moyano;Region Sur;Principal;-13.70944398;-76.20453168;Carlos Falcon Santa Cruz;;;;;;;;;;;;;;16/05/2019 18:37;;;;;Pend. Cotiz.
2019-05-121444;INVERSIONES KAYSER SAC;Fibra Optica;AGUAS VERDES;Juan Noya;PER-002164566;Alto Valor;16/05/2019 18:05;Negocios;Tumbes;Zarumilla;Aguas Verdes;  AV. REPUBLICA DE PERU NRO 212-A (MZ. N LT. 63);;Aereo;Mixto;Edificio Monocliente;1;Analista Tumbes;Roger Palza Transm,Jean Carlos Flores Valdiviezo;Region Norte;Principal;-3.481573582;-80.24481964;Lizbeth Barriga;Estudio FO Principal;EBC AGUAS VERDES;15;;;;2500;0;Enviado VU;;;;;16/05/2019 18:05;18/05/2019 11:19;;;;Pend. Cotiz.
2019-05-121446;INVERSIONES KAYSER SAC;Fibra Optica;LIMA;Juan Noya;PER-002164566;Alto Valor;16/05/2019 18:10;Negocios;Lima;Lima;Lima; JR. ANDAHUAYLAS   719;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Roger Palza Transm,Rocio Aquino Cobra;Lima;Principal;-12.033505;-77.083614;Lizbeth Barriga;Estudio FO Principal;EBC BELLA UNION REUB;30;;;;10200;0;Enviado VU;;;;;16/05/2019 18:10;18/05/2019 12:24;;;;Pend. Cotiz.
2019-05-121460;INVERSIONES KAYSER SAC;Fibra Optica;MAGDALENA DEL MAR;Juan Noya;PER-002164566;Alto Valor;16/05/2019 18:46;Negocios;Lima;Lima;Magdalena Del Mar; LEONCIO PRADO  794;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Roger Palza Transm,Rocio Aquino Cobra;Lima;Principal;-12.090703;-77.072426;Lizbeth Barriga;Estudio FO Principal;SAN MIGUEL;15;;;;4500;0;Enviado VU;;;;;16/05/2019 18:46;17/05/2019 17:03;;;;Pend. Cotiz.
2019-05-121467;TOURE COMPANY E.I.R.L.;Fibra Optica;LORETO;Juan Noya;PER-002162541;Premium;16/05/2019 18:53;Negocios;Loreto;Maynas;Iquitos; Calle Pevas 752, Iquitos, Maynas, Loreto ;;Aereo;Mixto;Edificio Monocliente;1;Analista Iquitos;Edwin Cordova;Region Norte;Principal;-3.74454;-73.2472712;Luis Herrera;;;;;;;;;;;;;;16/05/2019 18:53;;;;;Pend. Cotiz.
2019-05-121485;XELLCOM S.A.C.;Fibra Optica;SAN MARTIN;Juan Noya;PER-002166472;Premium;17/05/2019 9:20;Negocios;San Martin;San Martin;Tarapoto;Jirón Lima, 806, Tarapoto, San Martin, San Martin;;Aereo;Mixto;Edificio Monocliente;1;Analista Tarapoto;Jesús Anampa;Region Norte;Principal;-6.4844932;-76.3664039;Brayan Ramirez;;;;;;;;;;;;;;17/05/2019 9:20;;;;;Pend. Cotiz.
2019-05-121486;ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO - OSCE;Fibra Optica;PASCO;Juan Noya;PER-002148113;Licitaciones;17/05/2019 9:49;Empresas;Pasco;Pasco;Yanacancha;Jr. San Martín N° 208,San Juan Pampa, Yanacancha, Cerro de Pasco.;;Aereo;Mixto;Edificio Monocliente;1;Analista Huánuco;Juana Kam;Region Norte;Principal;-10.6654985;-76.25485937;Jenny Victoria Aponte Acevedo;;;;;;;;;;;;;;17/05/2019 9:49;;;;;Pend. Cotiz.
2019-05-121488;DIRECCIÓN DE REDES INTEGRADAS DE SALUD LIMA CENTRO;Fibra Optica;Centro de salud Ganimedes;Juan Noya;PER-002156354;Licitaciones;17/05/2019 9:53;Empresas;Lima;Lima;S. Juan De Lurigancho; Av. El Sol cuadra 1;;Canalizado;Mixto;Edificio Monocliente;1;Analista Lima;Jhony Sanca Ezentis;Lima;Principal;-11.98327433;-77.01141454;José Luis Chávez Alvarado;;;;;;;;;;;;;;17/05/2019 9:53;;;;;Pend. Cotiz.
